ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
25749,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,4.18,0.1529,2590.4,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6960.0,EXP,632,EXP,35-44,not_inst,75.51903114,North,direct,0,46.0
25750,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,138000.0,sb,ir,home,1U,6960.0,CIB,852,EXP,25-34,to_inst,62.68115942,south,direct,1,49.0
25751,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,296500,,,,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3360.0,EXP,539,CIB,25-34,not_inst,87.72189349,North,direct,1,26.0
25752,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,536500,4.5,0.3267,6259.65,360.0,not_neg,not_int,not_lpsm,718000.0,sb,ir,home,1U,14880.0,EXP,752,CIB,25-34,not_inst,74.72144847,North,direct,0,48.0
25753,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,116500,3.99,0.5528,2594.0,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3060.0,CRIF,829,CIB,25-34,to_inst,78.71621622,North,direct,0,31.0
25754,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3600.0,EQUI,899,EXP,55-64,to_inst,,North,direct,1,
25755,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,226500,4.0,0.3188,1583.1,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5640.0,CRIF,544,CIB,25-34,not_inst,81.47482014,south,direct,0,29.0
25756,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,166500,,,,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,4320.0,CRIF,898,EXP,65-74,to_inst,88.56382979,south,direct,1,36.0
25757,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,3.99,0.4623,1250.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4320.0,EXP,826,CIB,65-74,to_inst,78.84615385,south,direct,0,36.0
25758,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,4980.0,EXP,893,EXP,35-44,to_inst,89.66346154,North,direct,1,36.0
25759,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,3.75,0.2305,6720.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,6060.0,EXP,764,EXP,55-64,to_inst,73.53896104,south,direct,0,44.0
25760,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,156500,,,,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4140.0,CIB,827,CIB,65-74,to_inst,50.81168831,North,direct,1,42.0
25761,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2520.0,EQUI,716,EXP,65-74,to_inst,,south,direct,1,
25762,2019,cf,Sex Not Available,,type1,p1,l1,nopc,nob/c,86500,4.99,1.2197,614.44,360.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,2520.0,CIB,827,CIB,65-74,to_inst,88.26530612,south,direct,0,39.0
25763,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,5.375,1.0471,2949.88,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2040.0,CIB,753,CIB,55-64,to_inst,77.17391304,North,direct,0,42.0
25764,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,196500,4.625,1.7267,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3840.0,CRIF,662,CIB,45-54,to_inst,86.18421053,North,direct,0,57.0
25765,2019,,Joint,nopre,type2,p4,l1,nopc,b/c,386500,3.625,0.8443,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,,EXP,896,EXP,25-34,to_inst,94.73039216,North,direct,0,
25766,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,106500,,,,360.0,neg_amm,not_int,not_lpsm,128000.0,sb,pr,home,1U,1920.0,CRIF,627,CIB,<25,not_inst,83.203125,North,direct,1,51.0
25767,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,636500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6960.0,EQUI,885,EXP,45-54,to_inst,,south,direct,1,
25768,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.99,0.5179,2471.85,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3300.0,CIB,769,CIB,55-64,to_inst,60.47486034,south,direct,0,46.0
25769,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,116500,4.75,1.2991,2590.0,180.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,5700.0,EXP,703,CIB,45-54,to_inst,78.71621622,North,direct,0,21.0
25770,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,386500,3.375,-0.3455,141.7,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,7740.0,CRIF,621,CIB,55-64,not_inst,65.73129252,south,direct,0,36.0
25771,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,76500,,,,360.0,neg_amm,not_int,not_lpsm,128000.0,sb,pr,home,1U,1440.0,CIB,630,CIB,65-74,to_inst,59.765625,south,direct,1,36.0
25772,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,376500,3.125,0.1344,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,7680.0,EXP,599,EXP,45-54,not_inst,80.44871795,North,direct,0,35.0
25773,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,316500,4.375,0.336,1225.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,4620.0,CRIF,575,EXP,>74,to_inst,43.47527473,North,direct,0,39.0
25774,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,296500,3.625,-0.0503,0.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,,EXP,892,CIB,25-34,to_inst,82.82122905,south,direct,0,
25775,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,4.25,-0.0313,7254.1,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,8400.0,CRIF,734,CIB,55-64,not_inst,78.97135417,North,direct,0,39.0
25776,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,306500,3.5,-0.0833,0.0,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,4320.0,CIB,716,CIB,45-54,not_inst,32.67590618,south,direct,0,41.0
25777,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,3.5,0.3192,3259.44,240.0,not_neg,not_int,not_lpsm,1168000.0,sb,pr,home,1U,13440.0,EXP,538,EXP,45-54,not_inst,51.07020548,North,direct,0,34.0
25778,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,3.75,0.1583,3066.96,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5280.0,CRIF,890,EXP,35-44,to_inst,69.27570093,North,direct,0,48.0
25779,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,236500,3.99,0.9576,,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,,EXP,709,CIB,45-54,to_inst,85.07194245,south,direct,0,
25780,2019,,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,4.5,0.081,1295.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,10260.0,EXP,863,EXP,25-34,not_inst,89.86220472,central,direct,0,47.0
25781,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,286500,,,,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,6240.0,CIB,822,CIB,35-44,to_inst,84.76331361,North,direct,1,44.0
25782,2019,cf,Joint,pre,type3,p4,l1,nopc,nob/c,486500,3.25,-0.4491,2292.46,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,,CRIF,697,EXP,35-44,not_inst,92.14015152,central,direct,0,
25783,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,146500,,,,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3840.0,EXP,822,CIB,35-44,to_inst,52.69784173,south,direct,1,49.0
25784,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,96500,4.625,1.3913,3022.0,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1980.0,CIB,741,CIB,>74,to_inst,81.77966102,south,direct,0,44.0
25785,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,356500,3.5,0.7193,0.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,,EXP,504,EXP,25-34,to_inst,94.31216931,North,direct,0,
25786,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,536500,3.775,-0.2105,795.0,360.0,neg_amm,not_int,not_lpsm,668000.0,sb,pr,home,1U,11340.0,CIB,611,CIB,35-44,to_inst,80.31437126,south,direct,0,29.0
25787,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,346500,3.375,-0.4198,1134.37,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3540.0,CIB,560,CIB,25-34,not_inst,82.89473684,North,direct,0,45.0
25788,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,466500,4.375,0.6699,,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,6960.0,CIB,706,EXP,25-34,not_inst,68.80530973,south,direct,0,48.0
25789,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,3.875,0.3719,0.0,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,4860.0,EXP,616,CIB,25-34,not_inst,94.85645933,North,direct,0,45.0
25790,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,4.99,1.4914,3218.75,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5040.0,CIB,660,CIB,45-54,to_inst,73.94859813,south,direct,0,40.0
25791,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,116500,4.375,0.2374,3025.0,324.0,neg_amm,not_int,not_lpsm,518000.0,sb,pr,home,1U,3360.0,EXP,664,EXP,45-54,to_inst,22.49034749,south,direct,0,31.0
25792,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,3.625,-0.1096,978.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,10920.0,EXP,617,EXP,35-44,not_inst,69.01294498,North,direct,0,28.0
25793,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,3.75,0.2353,5835.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5040.0,EXP,511,EXP,35-44,to_inst,56.8597561,North,direct,0,33.0
25794,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,166500,,,,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,4380.0,EXP,785,CIB,55-64,to_inst,88.56382979,North,direct,1,36.0
25795,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,238000.0,sb,ir,home,1U,3840.0,EXP,537,CIB,35-44,not_inst,65.75630252,North,direct,1,35.0
25796,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,3.99,0.4702,7928.75,348.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,5040.0,CIB,731,CIB,45-54,to_inst,59.67048711,south,direct,0,42.0
25797,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,3.625,0.2086,6265.95,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4380.0,CRIF,634,CIB,65-74,not_inst,65.68100358,North,direct,0,41.0
25798,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,1560.0,CRIF,646,EXP,55-64,to_inst,81.79824561,south,direct,1,34.0
25799,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,186500,4.75,1.1522,3720.0,240.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,7680.0,CRIF,676,CIB,35-44,not_inst,49.33862434,south,direct,0,44.0
25800,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,,,,240.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,7740.0,EXP,588,EXP,35-44,to_inst,74.28057554,North,direct,1,39.0
25801,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,256500,4.625,0.821,4394.53,360.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,3960.0,CRIF,802,EXP,<25,not_inst,95.70895522,North,direct,0,46.0
25802,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,176500,4.125,0.5336,1411.87,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2460.0,CRIF,811,CIB,55-64,not_inst,68.41085271,south,direct,0,39.0
25803,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,226500,3.5,0.0028,2647.61,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,3360.0,EXP,651,CIB,65-74,not_inst,49.45414847,south,direct,0,43.0
25804,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,256500,3.99,1.3836,3725.18,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,7800.0,CIB,579,CIB,45-54,to_inst,99.41860465,North,direct,0,58.0
25805,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8940.0,EQUI,872,EXP,45-54,not_inst,,south,direct,1,
25806,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,496500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5340.0,EQUI,779,EXP,35-44,not_inst,,North,direct,1,
25807,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,3.99,0.3836,10512.5,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,11640.0,CIB,568,EXP,45-54,to_inst,73.69888476,North,direct,0,12.0
25808,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.875,0.1029,250.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,11520.0,CIB,539,EXP,45-54,to_inst,73.32746479,North,direct,0,17.0
25809,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,306500,4.125,0.1033,2750.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,3120.0,CRIF,710,EXP,>74,to_inst,52.12585034,North,direct,0,54.0
25810,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,4.56,0.4192,3410.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,5040.0,CRIF,764,CIB,55-64,to_inst,79.65328467,south,direct,0,47.0
25811,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,306500,,,,360.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,,CIB,680,CIB,25-34,to_inst,78.99484536,south,direct,1,44.0
25812,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,3.75,-0.55,0.0,360.0,not_neg,not_int,not_lpsm,1468000.0,sb,pr,home,1U,8520.0,CRIF,871,EXP,35-44,not_inst,45.40190736,south,direct,0,43.0
25813,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,686500,3.875,0.293,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,9360.0,CRIF,806,CIB,35-44,not_inst,89.38802083,south,direct,0,42.0
25814,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,476500,,,,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,7800.0,CIB,900,CIB,65-74,to_inst,95.68273092,North,direct,1,47.0
25815,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,3.625,0.0236,360.12,360.0,neg_amm,not_int,not_lpsm,708000.0,sb,pr,home,1U,7380.0,CIB,857,CIB,45-54,not_inst,68.71468927,North,direct,0,44.0
25816,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.5,0.0466,7136.49,240.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1U,14880.0,CRIF,887,EXP,55-64,not_inst,39.42141623,south,direct,0,16.0
25817,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,336500,3.5,-0.1496,8572.68,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,11160.0,CRIF,772,EXP,55-64,to_inst,73.47161572,North,direct,0,28.0
25818,2019,ncf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,96500,4.375,1.5493,1936.8,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,1680.0,EXP,502,CIB,65-74,to_inst,75.390625,south,direct,0,58.0
25819,2019,,Male,nopre,type1,p4,l1,nopc,nob/c,226500,4.625,0.323,3764.72,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3300.0,CRIF,618,EXP,>74,to_inst,81.47482014,central,direct,0,48.0
25820,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,5.19,1.0246,8815.36,360.0,not_neg,not_int,not_lpsm,628000.0,sb,ir,home,2U,12960.0,CRIF,512,EXP,45-54,not_inst,63.13694268,south,direct,0,43.0
25821,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,406500,3.125,0.3281,0.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5280.0,CIB,806,CIB,25-34,not_inst,97.24880383,North,direct,0,44.0
25822,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,3.625,0.1222,7918.75,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,2760.0,CIB,534,CIB,>74,to_inst,44.17562724,North,direct,0,49.0
25823,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,166500,3.125,-0.2724,5485.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3240.0,EXP,705,CIB,35-44,to_inst,67.13709677,North,direct,0,35.0
25824,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,236500,3.875,0.3339,3495.0,180.0,neg_amm,not_int,not_lpsm,328000.0,sb,pr,home,1U,8100.0,CIB,620,EXP,45-54,to_inst,72.10365854,North,direct,0,31.0
25825,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,726500,4.0,0.2961,0.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,13800.0,CIB,634,EXP,35-44,not_inst,87.74154589,North,direct,0,30.0
25826,2019,cf,Sex Not Available,,type1,p1,l1,nopc,nob/c,286500,4.56,0.5148,8500.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,8040.0,CIB,890,EXP,55-64,to_inst,80.02793296,south,direct,0,47.0
25827,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,3.875,0.4852,5073.75,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4380.0,CRIF,899,CIB,35-44,to_inst,44.04761905,North,direct,0,26.0
25828,2019,cf,Male,nopre,type2,p4,l2,nopc,b/c,416500,,,,300.0,neg_amm,not_int,not_lpsm,458000.0,sb,pr,home,1U,11340.0,CIB,635,EXP,55-64,to_inst,90.93886463,North,direct,1,55.0
25829,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,556500,3.75,0.0059,0.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,5400.0,CIB,689,CIB,55-64,not_inst,87.22570533,North,direct,0,43.0
25830,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,686500,3.875,0.1272,1385.04,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,16560.0,EXP,622,EXP,35-44,not_inst,81.92124105,North,direct,0,32.0
25831,2019,cf,Joint,nopre,type3,p3,l2,nopc,nob/c,196500,3.99,0.338,5756.4,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3900.0,CRIF,758,EXP,65-74,to_inst,90.13761468,central,direct,0,38.0
25832,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,306500,4.125,1.4687,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,,EXP,774,CIB,45-54,to_inst,75.12254902,south,direct,0,
25833,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,3.875,-0.151,0.0,300.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,4740.0,EXP,685,EXP,45-54,not_inst,40.17615176,south,direct,0,43.0
25834,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,66500,4.99,1.0898,2522.5,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3480.0,CRIF,808,EXP,65-74,to_inst,29.16666667,North,direct,0,27.0
25835,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,676500,3.99,0.2672,2624.6,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,10020.0,EXP,877,EXP,25-34,not_inst,75.33407572,south,direct,0,25.0
25836,2019,ncf,Female,nopre,type3,p3,l1,nopc,nob/c,526500,3.625,-0.4542,1544.4,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,3600.0,EXP,731,CIB,55-64,not_inst,86.59539474,North,direct,0,58.0
25837,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,416500,4.25,0.4322,1250.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,8520.0,CIB,877,EXP,45-54,to_inst,78.88257576,North,direct,0,29.0
25838,2019,cf,Joint,pre,type2,p3,l1,nopc,b/c,376500,3.25,0.0916,1600.38,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5760.0,CIB,801,EXP,35-44,to_inst,85.95890411,south,direct,0,61.0
25839,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,338000.0,sb,ir,home,1U,0.0,CRIF,780,CIB,45-54,to_inst,75.88757396,south,direct,1,11.0
25840,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,3.75,0.5145,5675.0,96.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,14100.0,CRIF,805,EXP,>74,to_inst,69.27570093,south,direct,0,22.0
25841,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,216500,3.75,0.6423,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,,CIB,871,CIB,45-54,to_inst,68.08176101,North,direct,0,
25842,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,166500,3.25,0.4218,4222.65,180.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,6000.0,CRIF,570,EXP,>74,to_inst,47.84482759,south,direct,0,30.0
25843,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,326500,3.75,1.563,2614.0,240.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,7500.0,CRIF,775,CIB,65-74,to_inst,82.03517588,south,direct,0,45.0
25844,2019,cf,Male,nopre,type3,p1,l2,nopc,nob/c,96500,3.99,0.3481,2768.18,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2220.0,CRIF,626,CIB,<25,to_inst,81.77966102,North,direct,0,43.0
25845,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,3300.0,CRIF,520,CIB,35-44,to_inst,72.24919094,south,direct,1,28.0
25846,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,126500,4.99,0.8619,2961.25,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2400.0,EXP,702,CIB,25-34,to_inst,71.06741573,south,direct,0,39.0
25847,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,456500,4.75,-0.053,384.17,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,3840.0,EXP,767,CIB,65-74,not_inst,59.44010417,central,direct,0,49.0
25848,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,146500,4.25,1.2718,1070.0,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,5760.0,EXP,900,CIB,45-54,to_inst,77.92553191,North,direct,0,53.0
25849,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,3.5,0.0002,1605.37,360.0,not_neg,int_only,not_lpsm,398000.0,sb,pr,home,1U,5880.0,CIB,611,CIB,35-44,not_inst,87.06030151,North,direct,0,42.0
25850,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,4.75,0.3793,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,7020.0,CRIF,721,EXP,45-54,to_inst,78.43915344,central,direct,0,21.0
25851,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,306500,4.375,0.6339,84.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6840.0,EXP,574,CIB,35-44,not_inst,65.49145299,North,direct,0,34.0
25852,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,4.75,1.111,4250.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,6300.0,EXP,900,CIB,65-74,to_inst,80.03246753,south,direct,0,40.0
25853,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,546500,3.5,-0.0441,,180.0,not_neg,not_int,not_lpsm,918000.0,sb,pr,home,1U,18720.0,CIB,727,EXP,35-44,not_inst,59.53159041,North,direct,0,19.0
25854,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,156500,3.75,-0.0066,3.61,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,,EXP,585,CIB,45-54,to_inst,75.24038462,south,direct,0,
25855,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,3.99,0.0513,6332.73,360.0,not_neg,not_int,not_lpsm,258000.0,sb,sr,home,1U,9600.0,CIB,605,EXP,55-64,to_inst,83.91472868,North,direct,0,21.0
25856,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,406500,4.125,0.1502,10489.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,9600.0,CIB,607,CIB,35-44,to_inst,94.97663551,south,direct,0,47.0
25857,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,126500,4.99,1.0936,2019.67,360.0,not_neg,int_only,not_lpsm,138000.0,sb,pr,home,1U,6360.0,EXP,872,CIB,55-64,to_inst,91.66666667,North,direct,0,22.0
